1.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	0.0	0.0	3.0	0.0	75.0	1.0	0.0	0.0	0.0	6.0	0.0	87.5	5.0	1.0	2.0	1.0	0.0	1.0	86.46	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	0.0	0.0	2.0	1.0	87.5	1.0	0.0	5.0	0.0	1.0	0.0	79.69	6.0	1.0	0.0	0.0	4.0	0.0	89.58	
0.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	1.0	0.0	1.0	0.0	93.75	0.0	0.0	0.0	0.0	3.0	0.0	75.0	2.0	0.0	0.0	1.0	2.0	1.0	85.94	5.0	0.0	2.0	0.0	4.0	0.0	89.58	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	2.0	0.0	100.0	2.0	0.0	0.0	0.0	1.0	0.0	75.0	3.0	0.0	1.0	0.0	3.0	0.0	85.94	5.0	0.0	4.0	0.0	3.0	0.0	95.83	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	2.0	0.0	0.0	0.0	87.5	3.0	1.0	0.0	0.0	0.0	0.0	93.75	0.0	0.0	1.0	0.0	7.0	0.0	98.44	4.0	1.0	4.0	1.0	1.0	0.0	88.54	
0.0	0.0	1.0	0.0	0.0	0.0	87.5	1.0	0.0	0.0	0.0	1.0	0.0	100.0	3.0	0.0	1.0	0.0	0.0	0.0	96.88	3.0	1.0	2.0	1.0	0.0	0.0	85.94	7.0	0.0	0.0	0.0	4.0	0.0	91.67	
0.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	1.0	0.0	1.0	0.0	93.75	0.0	0.0	0.0	0.0	3.0	0.0	75.0	2.0	0.0	3.0	0.0	2.0	0.0	82.81	0.0	1.0	0.0	1.0	8.0	0.0	84.38	
0.0	0.0	1.0	0.0	0.0	0.0	87.5	0.0	1.0	0.0	0.0	1.0	0.0	87.5	3.0	0.0	1.0	0.0	0.0	0.0	96.88	0.0	0.0	2.0	0.0	6.0	0.0	96.88	6.0	1.0	0.0	0.0	2.0	1.0	85.42	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0	0.0	0.0	0.0	1.0	0.0	100.0	2.0	0.0	2.0	0.0	0.0	0.0	93.75	0.0	0.0	0.0	1.0	6.0	0.0	92.19	5.0	3.0	0.0	0.0	1.0	1.0	81.25	
0.0	0.0	0.0	0.0	1.0	0.0	100.0	1.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	4.0	0.0	0.0	0.0	87.5	2.0	1.0	3.0	0.0	1.0	0.0	79.69	6.0	3.0	3.0	0.0	0.0	0.0	90.62	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0	1.0	0.0	0.0	0.0	0.0	87.5	3.0	0.0	0.0	0.0	1.0	0.0	100.0	4.0	0.0	4.0	0.0	0.0	0.0	93.75	8.0	0.0	0.0	0.0	0.0	1.0	79.17	
0.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	2.0	0.0	0.0	0.0	87.5	0.0	0.0	3.0	0.0	1.0	0.0	90.62	1.0	1.0	0.0	0.0	5.0	0.0	84.38	0.0	3.0	0.0	0.0	6.0	1.0	81.25	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	2.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0	1.0	0.0	0.0	2.0	0.0	93.75	5.0	1.0	2.0	0.0	0.0	0.0	93.75	2.0	6.0	0.0	0.0	4.0	0.0	87.5	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	1.0	0.0	0.0	1.0	0.0	87.5	3.0	1.0	0.0	0.0	0.0	0.0	93.75	3.0	2.0	1.0	0.0	2.0	0.0	92.19	7.0	1.0	0.0	1.0	0.0	1.0	88.54	
0.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	1.0	0.0	0.0	1.0	0.0	87.5	1.0	0.0	3.0	0.0	0.0	0.0	90.62	4.0	0.0	0.0	0.0	2.0	1.0	93.75	8.0	0.0	0.0	0.0	1.0	0.0	75.0	
0.0	0.0	1.0	0.0	0.0	0.0	87.5	1.0	0.0	0.0	0.0	1.0	0.0	100.0	2.0	0.0	2.0	0.0	0.0	0.0	93.75	1.0	2.0	2.0	0.0	3.0	0.0	90.62	2.0	0.0	2.0	0.0	6.0	0.0	81.25	
1.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	2.0	0.0	100.0	0.0	2.0	0.0	0.0	2.0	0.0	87.5	0.0	2.0	4.0	0.0	2.0	0.0	87.5	4.0	0.0	3.0	0.0	3.0	1.0	92.71	
0.0	0.0	1.0	0.0	0.0	0.0	87.5	2.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0	2.0	0.0	0.0	1.0	0.0	87.5	6.0	0.0	1.0	0.0	0.0	0.0	85.94	6.0	2.0	3.0	0.0	0.0	0.0	84.38	
0.0	0.0	0.0	0.0	1.0	0.0	100.0	1.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	3.0	0.0	1.0	0.0	90.62	2.0	0.0	3.0	0.0	1.0	1.0	89.06	3.0	3.0	4.0	0.0	2.0	0.0	89.58	
0.0	0.0	0.0	0.0	1.0	0.0	100.0	0.0	0.0	2.0	0.0	0.0	0.0	87.5	0.0	0.0	1.0	0.0	3.0	0.0	96.88	2.0	0.0	4.0	0.0	1.0	0.0	81.25	1.0	1.0	0.0	1.0	6.0	1.0	88.54	
